00001408,20031001,99991231,31,44,20040101,20040131
00001409,20031001,99991231,32,35,        ,        
00001409,20031001,99991231,31,66,20040201,20040229
00001412,20040701,99991231,32,69,        ,        
00001412,20040701,99991231,31,75,        ,        
00001447,20031001,99991231,32,24,        ,        
00001447,20031001,99991231,31,44,20040101,20040131
00001463,20031001,99991231,32,0,        ,        
00001463,20031001,99991231,31,9,20040101,20040131
00001466,20031001,99991231,32,24,        ,        
00001466,20031001,99991231,31,42,20040101,20040131
00001467,20031001,99991231,32,23,        ,        
00001467,20031001,99991231,31,44,20040201,20040229
00001468,20031001,99991231,32,24,        ,        
00001468,20031001,99991231,31,37,20040101,20040131
00001475,20031001,99991231,32,24,        ,        
00001475,20031001,99991231,31,44,20040201,20040229
00001476,20031001,99991231,32,24,        ,        
00001476,20031001,99991231,31,44,20040401,20040430
00001478,20031001,99991231,32,24,        ,        
00001478,20031001,99991231,31,46,20040101,20040131
00001481,20031001,99991231,32,28,        ,        
00001481,20031001,99991231,31,44,20040101,20040131
00001482,20031001,99991231,32,24,        ,        
00001482,20031001,99991231,31,42,20040101,20040131
00001485,20031001,99991231,32,29,        ,        
00001485,20031001,99991231,31,44,20040101,20040131
00001487,20031001,99991231,32,28,        ,        
00001487,20031001,99991231,31,43,20040101,20040131
00001489,20031001,99991231,32,28,        ,        
00001489,20031001,99991231,31,48,20040101,20040131
00001490,20031001,99991231,32,24,        ,        
00001490,20031001,99991231,31,44,20040101,20040131
00001492,20031001,99991231,32,25,        ,        
00001492,20031001,99991231,31,44,20040101,20040131
00001496,20031001,99991231,32,22,        ,        
00001496,20031001,99991231,31,44,20040101,20040131
00001530,20031001,99991231,32,24,        ,        
00001530,20031001,99991231,31,44,20040101,20040131
00001531,20031001,99991231,32,37,        ,        
00001531,20031001,99991231,31,44,20040101,20040131
00001535,20031001,99991231,32,24,        ,        
00001535,20031001,99991231,31,46,20040101,20040131
00001536,20031001,99991231,32,22,        ,        
00001536,20031001,99991231,31,43,20040101,20040131
00001537,20031001,99991231,32,25,        ,        
00001537,20031001,99991231,31,39,20040101,20040131
00001549,20031001,99991231,32,24,        ,        
00001549,20031001,99991231,31,43,20040101,20040131
00001554,20031001,99991231,32,30,        ,        
00001554,20031001,99991231,31,48,20040101,20040131
00001556,20031001,99991231,32,23,        ,        
00001556,20031001,99991231,31,40,20040101,20040131
00001563,20031001,99991231,32,29,        ,        
00001563,20031001,99991231,31,44,20040101,20040131
00001566,20031001,99991231,32,24,        ,        
00001566,20031001,99991231,31,35,20040101,20040131
00001567,20031001,99991231,32,23,        ,        
00001567,20031001,99991231,31,37,20040101,20040131
00001601,20031001,99991231,32,23,        ,        
00001601,20031001,99991231,31,42,20040101,20040131
00001610,20040701,99991231,32,16,        ,        
00001610,20040701,99991231,31,18,        ,        
00001654,20040701,99991231,32,55,        ,        
00001654,20040701,99991231,31,59,        ,        
00001659,20031001,99991231,32,23,        ,        
00001659,20031001,99991231,31,44,20040101,20040131
00001660,20031001,99991231,32,33,        ,        
00001660,20031001,99991231,31,39,20040101,20040131
00001661,20031001,99991231,32,24,        ,        
00001661,20031001,99991231,31,39,20040201,20040229
00001663,20031001,99991231,32,24,        ,        
00001663,20031001,99991231,31,39,20040101,20040131
00001674,20031001,99991231,32,28,        ,        
00001674,20031001,99991231,31,39,20040101,20040131
00001692,20040701,99991231,32,40,        ,        
00001692,20040701,99991231,31,42,        ,        
00001699,20031001,99991231,32,0,        ,        
00001699,20031001,99991231,31,14,20040101,20040131
00001704,20031001,99991231,32,31,        ,        
00001704,20031001,99991231,31,45,20040101,20040131
00001706,20031001,99991231,32,16,        ,        
00001706,20031001,99991231,31,39,20031001,20031031
00001709,20031001,99991231,32,18,        ,        
00001709,20031001,99991231,31,30,20040101,20040131
00001734,20031001,99991231,32,20,        ,        
00001734,20031001,99991231,31,40,20040401,20040430
00001735,20031001,99991231,32,18,        ,        
00001735,20031001,99991231,31,33,20040301,20040331
00001749,20031001,99991231,32,38,        ,        
00001749,20031001,99991231,31,37,20040101,20040131
00001751,20031001,99991231,32,19,        ,        
00001751,20031001,99991231,31,32,20040201,20040229
00001752,20031001,99991231,32,18,        ,        
00001752,20031001,99991231,31,36,20040101,20040131
00001760,20031001,99991231,32,16,        ,        
00001760,20031001,99991231,31,34,20040201,20040229
00001766,20031001,99991231,32,18,        ,        
00001766,20031001,99991231,31,33,20040101,20040131
00001768,20031001,99991231,32,18,        ,        
00001768,20031001,99991231,31,31,20040101,20040131
00001769,20031001,99991231,32,25,        ,        
00001769,20031001,99991231,31,40,20040101,20040131
00001770,20031001,99991231,32,18,        ,        
00001770,20031001,99991231,31,33,20040101,20040131
00001771,20031001,99991231,32,18,        ,        
00001771,20031001,99991231,31,33,20040301,20040331
00001772,20031001,99991231,32,22,        ,        
00001772,20031001,99991231,31,37,20040101,20040131
00001775,20031001,99991231,32,2,        ,        
00001775,20031001,99991231,31,15,20040101,20040131
00001786,20031001,99991231,32,18,        ,        
00001786,20031001,99991231,31,34,20040101,20040131
00001802,20031001,99991231,32,18,        ,        
00001802,20031001,99991231,31,33,20040101,20040131
00001803,20031001,99991231,32,19,        ,        
00001803,20031001,99991231,31,33,20040101,20040131
00001804,20031001,99991231,32,24,        ,        
00001804,20031001,99991231,31,40,20040101,20040131
00001805,20031001,99991231,32,17,        ,        
00001805,20031001,99991231,31,31,20040101,20040131
00001808,20031001,99991231,32,22,        ,        
00001808,20031001,99991231,31,33,20040101,20040131
00001815,20031001,99991231,32,18,        ,        
00001815,20031001,99991231,31,33,20040101,20040131
00001817,20031001,99991231,32,18,        ,        
00001817,20031001,99991231,31,31,20040101,20040131
00001818,20031001,99991231,32,20,        ,        
00001818,20031001,99991231,31,33,20040101,20040131
00001819,20031001,99991231,32,18,        ,        
00001819,20031001,99991231,31,32,20040101,20040131
00001820,20031001,99991231,32,19,        ,        
00001820,20031001,99991231,31,35,20040101,20040131
00001823,20031001,99991231,32,18,        ,        
00001823,20031001,99991231,31,33,20040101,20040131
00001840,20031001,99991231,32,18,        ,        
00001840,20031001,99991231,31,31,20040101,20040131
00001841,20031001,99991231,32,17,        ,        
00001841,20031001,99991231,31,33,20040101,20040131
00001845,20031001,99991231,32,21,        ,        
00001845,20031001,99991231,31,37,20040101,20040131
00001846,20031001,99991231,32,18,        ,        
00001846,20031001,99991231,31,30,20040101,20040131
00001847,20031001,99991231,32,6,        ,        
00001847,20031001,99991231,31,15,20040101,20040131
00001851,20031001,99991231,32,18,        ,        
00001851,20031001,99991231,31,33,20040101,20040131
00001855,20031001,99991231,32,18,        ,        
00001855,20031001,99991231,31,33,20040101,20040131
00001856,20031001,99991231,32,18,        ,        
00001856,20031001,99991231,31,33,20040101,20040131
00001858,20031001,99991231,32,24,        ,        
00001858,20031001,99991231,31,34,20040101,20040131
00001860,20031001,99991231,32,18,        ,        
00001860,20031001,99991231,31,39,20040101,20040131
00001869,20031001,99991231,32,18,        ,        
00001869,20031001,99991231,31,32,20040201,20040229
00001870,20031001,99991231,32,19,        ,        
00001870,20031001,99991231,31,33,20040101,20040131
00001871,20031001,99991231,32,17,        ,        
00001871,20031001,99991231,31,33,20040101,20040131
00001872,20031001,99991231,32,18,        ,        
00001872,20031001,99991231,31,33,20040101,20040131
00001873,20031001,99991231,32,18,        ,        
00001873,20031001,99991231,31,33,20040101,20040131
00001874,20031001,99991231,32,18,        ,        
00001874,20031001,99991231,31,33,20040101,20040131
00001878,20031001,99991231,32,26,        ,        
00001878,20031001,99991231,31,33,20040101,20040131
00001879,20031001,99991231,32,18,        ,        
00001879,20031001,99991231,31,33,20040101,20040131
00001884,20031001,99991231,32,22,        ,        
00001884,20031001,99991231,31,34,20040101,20040131
00001887,20031001,99991231,32,24,        ,        
00001887,20031001,99991231,31,35,20040101,20040131
00001888,20031001,99991231,32,29,        ,        
00001888,20031001,99991231,31,36,20040101,20040131
00001894,20031001,99991231,32,18,        ,        
00001894,20031001,99991231,31,34,20040101,20040131
00001895,20031001,99991231,32,18,        ,        
00001895,20031001,99991231,31,33,20040101,20040131
00001898,20031001,99991231,32,18,        ,        
00001898,20031001,99991231,31,34,20040201,20040229
00001901,20031001,99991231,32,21,        ,        
00001901,20031001,99991231,31,33,20040101,20040131
00001903,20031001,99991231,32,22,        ,        
00001903,20031001,99991231,31,35,20040201,20040229
00001907,20031001,99991231,32,24,        ,        
00001907,20031001,99991231,31,33,20040101,20040131
00001911,20031001,99991231,32,20,        ,        
00001911,20031001,99991231,31,30,20040101,20040131
00001912,20031001,99991231,32,18,        ,        
00001912,20031001,99991231,31,26,20040101,20040131
00001913,20031001,99991231,32,18,        ,        
00001913,20031001,99991231,31,32,20040101,20040131
00001914,20031001,99991231,32,17,        ,        
00001914,20031001,99991231,31,32,20040101,20040131
00001915,20031001,99991231,32,18,        ,        
00001915,20031001,99991231,31,33,20040101,20040131
00001918,20031001,99991231,32,18,        ,        
00001918,20031001,99991231,31,33,20040101,20040131
00001920,20031001,99991231,32,19,        ,        
00001920,20031001,99991231,31,33,20040101,20040131
00001921,20031001,99991231,32,15,        ,        
00001921,20031001,99991231,31,45,20040101,20040131
00001934,20031001,99991231,32,15,        ,        
00001934,20031001,99991231,31,24,20040101,20040131
00001935,20031001,99991231,32,15,        ,        
00001935,20031001,99991231,31,24,20040101,20040131
00001936,20031001,99991231,32,15,        ,        
00001936,20031001,99991231,31,24,20040101,20040131
00001942,20031001,99991231,32,19,        ,        
00001942,20031001,99991231,31,25,20040101,20040131
00001951,20031001,99991231,32,12,        ,        
00001951,20031001,99991231,31,23,20040401,20040430
00001952,20031001,99991231,32,17,        ,        
00001952,20031001,99991231,31,24,20040201,20040229
00001953,20031001,99991231,32,19,        ,        
00001953,20031001,99991231,31,24,20040201,20040229
00001966,20031001,99991231,32,15,        ,        
00001966,20031001,99991231,31,9,20040101,20040131
00010000,20031001,99991231,32,25,        ,        
00010000,20031001,99991231,31,15,20040101,20040131
00010001,20031001,99991231,32,19,        ,        
00010001,20031001,99991231,31,9,20040401,20040430
00010002,20040102,99991231,32,15,        ,        
00010002,20040102,99991231,31,15,        ,        
00010003,20040401,99991231,32,,        ,        
00010003,20040401,99991231,31,,        ,        
00010004,20040401,99991231,32,15,        ,        
00010004,20040401,99991231,31,15,        ,        
00010005,20040401,99991231,32,15,        ,        
00010005,20040401,99991231,31,15,        ,        
00010006,20040513,99991231,32,15,        ,        
00010006,20040513,99991231,31,15,        ,        
00095000,20031111,99991231,32,,        ,        
00095000,20031111,99991231,31,,        ,        
